conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,74035E+18;Thu Dec 28 12:20:10 +0000 2023;0; Ganjar Pranowo janji bakal biayai pendidikan Anak keluarga miskin hingga kuliah #GanjarPeduliGenerasiRI #GanjarPeduliGenerasiRI https://t.co/NFLdRJrPy6;1,74035E+18;https://pbs.twimg.com/ext_tw_video_thumb/1740346795434319873/pu/img/ipnKP_DTG1SKvVdE.jpg;;in;;0;0;0;https://x.com/egyptmoses911/status/1740346904742179033;1,47944E+18;egyptmoses911
1,74035E+18;Thu Dec 28 12:16:50 +0000 2023;0; Ganjar Pranowo janji bakal biayai pendidikan Anak keluarga miskin hingga kuliah #GanjarPeduliGenerasiRI #GanjarPeduliGenerasiRI https://t.co/ysJ4WNksag;1,74035E+18;https://pbs.twimg.com/ext_tw_video_thumb/1740345935379791872/pu/img/PyIAgB-0LpdROtbh.jpg;;in;;0;0;0;https://x.com/genie037/status/1740346065977856105;1,43834E+18;genie037
1,73949E+18;Thu Dec 28 12:11:38 +0000 2023;0;@collegemenfess iya saya kuliah pendidikan bahasa inggris - lemah - mabok phonetic - guru honorer gaji under umr saya kuliah untuk mendidik anak bangsa biar Indonesia tololnya gak tolol banget - INDEPENDENT WOMAN - GIBAH TANPA ADA YG NGERTI - DAPAT HATI L;1,74034E+18;;collegemenfess;in;. . acqua in bocca !;0;0;0;https://x.com/wlitches/status/1740344755635343436;1,24539E+18;wlitches
1,74034E+18;Thu Dec 28 12:02:56 +0000 2023;0;Misalnya saja hari ini di Desa Pasir Jambu Kecamatan Sukaraja. Ibu-ibu remaja dan orang tua berbaur bersama dalam kegiatan tebus murah. salah satu orang tua yang hadir menyampaikan rasa terima kasih kepada Habib karena anaknya bisa kuliah berkat program advokasi pendidikan.;1,74034E+18;;pksbogor;in;Jl Raya Tegar Beriman Cibinong;0;0;0;https://x.com/pksbogor/status/1740342567534031102;1315360284;pksbogor
1,74034E+18;Thu Dec 28 11:52:41 +0000 2023;1;Ganjar akan biayai pendidikan anak keluarga miskin hingga kuliah. #GanjarPeduliGenerasiRI;1,74034E+18;;;in;;0;0;0;https://x.com/NKRIBerbicara/status/1740339987193966717;1,60047E+18;NKRIBerbicara
1,74033E+18;Thu Dec 28 11:26:49 +0000 2023;1;Ganjar akan membiayai pendidikan anak keluarga miskin hingga kuliah. #GanjarPeduliGenerasiRI https://t.co/KxjPyLWwxR;1,74033E+18;https://pbs.twimg.com/media/GCboEhbakAAU4nd.jpg;;in;;0;0;0;https://x.com/NKRIBerbicara/status/1740333476136755320;1,60047E+18;NKRIBerbicara
1,74033E+18;Thu Dec 28 11:24:54 +0000 2023;0; Ganjar Pranowo akan biayai pendidikan Anak keluarga miskin hingga kuliah #GanjarPeduliGenerasiRI #GanjarPeduliGenerasiRI https://t.co/nX6FFN73Gn;1,74033E+18;https://pbs.twimg.com/media/GCbnoofbsAAddOb.jpg;;in;;0;0;0;https://x.com/egyptmoses911/status/1740332994215477639;1,47944E+18;egyptmoses911
1,74033E+18;Thu Dec 28 11:24:48 +0000 2023;1; Ganjar Pranowo akan biayai pendidikan Anak keluarga miskin hingga kuliah #GanjarPeduliGenerasiRI #GanjarPeduliGenerasiRI https://t.co/lQJk0K86Q1;1,74033E+18;https://pbs.twimg.com/media/GCbnnNDb0AAQG_m.jpg;;in;;1;0;0;https://x.com/genie037/status/1740332968999346409;1,43834E+18;genie037
1,74033E+18;Thu Dec 28 11:07:57 +0000 2023;0;Guys level perguruan tinggi itu bukan lagi mengajarkan mana yg benar dan yg salah. Alasannya: - materi kuliah itu lebih kompleks. Waktu 4 tahun atau kurang itu mepet. - usia kuliah udah dewasa. Udah bisa cari informasi sendiri. - pendidikan akhlak dan norma di usia kuliah sulit.;1,74033E+18;;;in;;0;1;0;https://x.com/bugykoda/status/1740328728570511843;1,3985E+18;bugykoda
1,74033E+18;Thu Dec 28 11:06:39 +0000 2023;0;Ini pada saat dibangku perkuliahan karena ada mata kuliah mengetik 10 jari. Makin naik semester makin terasah dan aku serta beberapa temanku : Ipeh dan Diana ditunjuk buat mengikuti kompetisi tersebut (mereka hebat loh karena background pendidikan sebelumnya SMA~;1,74033E+18;;egaoctavianiii;in;Samarinda - Jakarta - Klaten;0;1;0;https://x.com/egaoctavianiii/status/1740328404061495673;534744550;egaoctavianiii
1,74023E+18;Thu Dec 28 11:05:41 +0000 2023;0;@tanyarlfes oh iya pendidikan. aku bakal usahain sekuat apapun buat ngasih dia pendidikan terbaik. karena aku dulu gabisa kuliah aku pengen anakku sekolah setinggi mungkin. even dia pengen sekolah ke luar negeri bakalan ku usahain.;1,74033E+18;;sheshersslf;in;;0;0;0;https://x.com/sheshersslf/status/1740328157801279542;2457654781;sheshersslf
1,74032E+18;Thu Dec 28 10:52:12 +0000 2023;0;Persyaratan: * Diutamakan Perempuan;;;;;;;;;;;
1,74028E+18;Thu Dec 28 10:21:02 +0000 2023;0;@Melihat_Indo Luar biasa kisah perjuanganmu Mas Ramdhan! Mskpun hrs bekerja sambil kuliah semangatmu mmbktikn bahwa setiap org berhak mndptkan pendidikan. Salut jg utk Program Satu Keluarga Satu Sarjana yg diusung Pak Ganjar smga bsa membuka pintu kesempa;1,74032E+18;;Melihat_Indo;in;;0;0;0;https://x.com/ruru01077/status/1740316921302794285;1,70917E+18;ruru01077
1,74032E+18;Thu Dec 28 10:17:03 +0000 2023;0;Kerja wirausaha. aku pengen jadi boss soalnya wkwk sambil ngajar sih biar ilmu ku bermanfaat. kebetulan juga aku kuliah pendidikan.;1,74032E+18;;;in;;0;0;0;https://x.com/daiqys/status/1740315919367471165;7,70339E+17;daiqys
1,74023E+18;Thu Dec 28 10:14:41 +0000 2023;0;@tanyarlfes Sama kyk aku gaakan dikasih kerjaan rumah pendidikan ful sampe kuliah dan harta waris.;1,74032E+18;;tanyarlfes;in;Indonesia;0;0;0;https://x.com/nikkiaja26/status/1740315322803220594;2227605722;nikkiaja26
1,7403E+18;Thu Dec 28 10:10:05 +0000 2023;0;@collegemenfess Pendidikan Bahasa dan Sastra Indonesia. Sejauh ini salah satunya ada mata kuliah Pragmatik.;1,74031E+18;;collegemenfess;in;📖 (9/20) — MDNI.;0;1;0;https://x.com/histeoric/status/1740314165917667341;1,45137E+18;histeoric
1,74026E+18;Thu Dec 28 06:22:30 +0000 2023;0;Ganjar Pranowo akan biayai pendidikan anak keluarga miskin hingga kuliah #GanjarPeduliGenerasiRI https://t.co/Mi4zW1nmah;1,74026E+18;https://pbs.twimg.com/media/GCaiauCaoAAzHaF.jpg;;in;Indonesia;0;0;0;https://x.com/Dompling7/status/1740256894432997740;1,42099E+18;Dompling7
1,74002E+18;Thu Dec 28 06:20:12 +0000 2023;4;@worksfess Temen kuliah saya dulu pengen banget jadi pramugari walau sulit ia selalu bersikeras mencoba. ikut banyak pelatihan dan pendidikan namun selalu gagal. Bahkan keluarganya tidak merestui sampai nyuruh dia buat cari pekerjaan lain. Akhirnya dia ja;1,74026E+18;;worksfess;in;ÜT: -7.7999311,110.3645437;0;0;0;https://x.com/masbenx/status/1740256315795234996;18238346;masbenx
1,7402E+18;Thu Dec 28 06:03:44 +0000 2023;0;@convomfs a. pendidikan gua mau masuk kuliah tahun ini tuh asli berat bgt dari awal tahun sampe pertengahan semuanya full nangis dan berat debat sama ortu tentang ini 2023 gua rasa ga buruk-buruk amat lahh walau awal dan tengahnya menyiksa batin wkwkwkwk;1,74025E+18;;convomfs;in;;0;0;0;https://x.com/grcjihooniess/status/1740252171692884433;1,38906E+18;grcjihooniess
1,74025E+18;Thu Dec 28 06:01:03 +0000 2023;27;Ganjar Mahfud Menjadikan rakyat Indonesia berkualitas - Pendidikan sarjana Utk Semua Kesejahteraan keluarga meningkat - Bantuan lbh Lengkap Biaya hidup &amp;;;;;;;;;;;
1,74025E+18;Thu Dec 28 05:59:50 +0000 2023;2;This wkwkwkwk duh stereotipe orang kuliah di LN menjamin attitude tuh darimana banyak orang pendidikan tinggi tapi gak berpendidikan kok fakta di lapangan aja orang yg maaf gak sekolah tinggi malah lebih sopan dan lebih bisa menghargai orang lain....;1,74025E+18;;;in;;0;1;0;https://x.com/ON_dikara/status/1740251189927973000;1,55355E+18;ON_dikara
1,74025E+18;Thu Dec 28 05:52:26 +0000 2023;1;Ganjar Pranowo akan biayai pendidikan anak keluarga miskin hingga kuliah #GanjarPeduliGenerasiRI https://t.co/UbmPq05bNB;1,74025E+18;https://pbs.twimg.com/media/GCabifpa8AAPbSg.jpg;;in;;0;0;0;https://x.com/Nandang_1771/status/1740249326453248209;1,50937E+18;Nandang_1771
1,7402E+18;Thu Dec 28 05:07:11 +0000 2023;0;@convomfs 1.pendidikan gua sedih banget asli kalo di tanya mau lanjut ke mana. bingung gua hrus kerja tapi di dalem lubuk hati pengen banget gua kuliah yaa cmna mau gimna lgi ga bisa di paksa juga... 2.keluarga gatau kenapa masalah keluarga di tahun ini b;1,74024E+18;;convomfs;in;;0;1;0;https://x.com/zuuaerrr_u/status/1740237941149225092;1,54269E+18;zuuaerrr_u
1,74023E+18;Thu Dec 28 04:31:01 +0000 2023;0;@tanyakanrl gabisa nurutin kemauan sendiri apalagi soal pendidikan dari tk sampe kuliah pilihan ortu ;1,74023E+18;;tanyakanrl;in;tekkom ub;0;0;1;https://x.com/buzyguirlds/status/1740228836087025986;1,73823E+18;buzyguirlds
1,74023E+18;Thu Dec 28 04:30:45 +0000 2023;1;Ganjar Pranowo akan membiayai pendidikan anak keluarga miskin hingga kuliah #GanjarPeduliGenerasiRI https://t.co/qx6ghOhtyz;1,74023E+18;https://pbs.twimg.com/media/GCaI0sMa0AAam_B.jpg;;in;;0;0;1;https://x.com/Cahaya08971910/status/1740228772010566122;1,4892E+18;Cahaya08971910
1,74001E+18;Thu Dec 28 04:29:12 +0000 2023;2;@suaralautbiru Poin pentingnya adalah komponen biaya pendidikan yang berbeda . IISMA pertukaran keluar negri sedangkan BU kuliah full di dalam negri. Jadi komponen biayanya berbeda. Tapi waktu iisma kan 1 semester ga di PTN jadi UKT di semester tersebut h;1,74023E+18;;psycholovegie;in;🇮🇩;1;2;0;https://x.com/nilzkee/status/1740228381051101605;1,30553E+18;nilzkee
1,74022E+18;Thu Dec 28 03:39:26 +0000 2023;3;Capres nomor tiga Ganjar Pranowo #GanjarPeduliGenerasiRI Janji bakal biayai pendidikan anak keluarga miskin hingga kuliah https://t.co/eHL22kvj41;1,74022E+18;https://pbs.twimg.com/ext_tw_video_thumb/1740215829739012096/pu/img/-gcdC3gDPaxjqlYY.jpg;;in;;1;0;0;https://x.com/mimakhayla/status/1740215858239267293;1,49553E+18;mimakhayla
1,74022E+18;Thu Dec 28 03:37:34 +0000 2023;3;Capres nomor tiga Ganjar Pranowo #GanjarPeduliGenerasiRI Akan biayai pendidikan anak keluarga miskin hingga kuliah https://t.co/KHls4QFD0L;1,74022E+18;https://pbs.twimg.com/media/GCZ8q9DboAAt8sc.jpg;;in;;1;0;0;https://x.com/mimakhayla/status/1740215385553858596;1,49553E+18;mimakhayla
1,7402E+18;Thu Dec 28 03:26:34 +0000 2023;0;@rensarx bisa ke aku ka. kebetulan aku anak teknologi pendidikan. jadi sering banget buat modul interaktif;1,74021E+18;;ikankeriing;in;;0;0;0;https://x.com/snjajokitugas/status/1740212619418780096;1,202E+18;snjajokitugas
1,74021E+18;Thu Dec 28 03:08:47 +0000 2023;11;um! aku kuliah jurusan pendidikan tata niaga hehehe - tidak percaya diri - terlihat seperti ketrima pil kedua - calon guru - tata niaga belajar apa? AKU KULIAH JURUSAN BISNIS - calon pengusaha muda - calon pengisi sound dj joana - calon pembuka lapangan kerja (cont..);1,74021E+18;;;in;cra krim mfs? cek link‼️😠👉🏻;0;2;0;https://x.com/um_fess/status/1740208141701456115;7,40762E+17;um_fess
1,74019E+18;Thu Dec 28 02:14:52 +0000 2023;1;BUTUH PINJAMAN : Dana Pendidikan Dana Kuliah Dana Renovasi Rumah Dana Modal Usaha Dana Sampingan Silahkan Hubungi/Chat. Klik Link WhatsApp: https://t.co/IARnx7qQzq Amanah&amp;;;;;;;;;;;
1,74019E+18;Thu Dec 28 02:07:10 +0000 2023;0;@cagrdigan eeeiiiyy cakep banget kuliah bahasa inggris pendidikan atau sastra kak? dulu waktu smp belajar otodidak dari mana?;1,74019E+18;;cagrdigan;in;;0;1;0;https://x.com/notlastdragon/status/1740192636991148198;1,66241E+18;notlastdragon
1,73949E+18;Thu Dec 28 01:32:50 +0000 2023;2;@collegemenfess Iya saya kuliah prodi Pendidikan Sejarah - dibilang ga penting - Manusia purba - Cari patung batu DEMI KEMAJUAN ANAK BANGSA YG BISA BELAJAR DARI MASA LALU AGAR TDK MENGULANGI KESALAHAN DI MASA LALU - Mengungkap salah paham - Mengingat kesa;1,74018E+18;;collegemenfess;in;;0;0;0;https://x.com/meow_get/status/1740183997047820418;1,6066E+18;meow_get
1,74017E+18;Thu Dec 28 00:52:19 +0000 2023;0;BUTUH PINJAMAN : Dana Pendidikan Dana Kuliah Dana Renovasi Rumah Dana Modal Usaha Dana Sampingan Silahkan Hubungi/Chat. Klik Link WhatsApp: https://t.co/IARnx7qQzq Amanah&amp;;;;;;;;;;;
1,73983E+18;Thu Dec 28 00:52:12 +0000 2023;0;@yusing Seiring waktu sistem pendidikan tinggi mengarah pada kapitalisasi. Kampus-kampus dibentuk seperti perusahaan yang mengikuti logika pasar. Fenomena ini melahirkan situasi yang memaksa banyak mahasiswa putus kuliah. https://t.co/HlL7hiyALI;1,74017E+18;;yusing;in;Wakaliwood;0;0;0;https://x.com/mztommygun/status/1740173770206466191;1,26843E+18;mztommygun
1,74017E+18;Thu Dec 28 00:49:12 +0000 2023;0;Dulu ada. Bukan terjadi di gue tapi kakak gue. Beliau bilang katanya kuliah ambil jurusan kesehatan gak bakal jadi apa-apa. Tapi kakakku yang super itu buktiin sendiri kalau dia bisa berhasil asal ada kemauan dan bahkan bisa lanjut sampai pendidikan tinggi.;1,74017E+18;;;in;Edinburgh, Scotland;0;1;0;https://x.com/ofSereanities/status/1740173014225113409;3183469026;ofSereanities
1,74017E+18;Thu Dec 28 00:42:37 +0000 2023;0;Yg mau kuliah S.Pd banyak tp yg mau ngajar di desa ga ada pak. Jd ya pendidikan bermutu yg merata itu cuma angan2 yg ntah kapan terwujud. Sapra SMP di desa saya saja bangunannya setengah permanen guru2 yg ngajar Sarjana dr Desa siapa yg mau ngajar aja yg penting ada gurunya ;1,74017E+18;;;in;Indonesia;0;0;0;https://x.com/Yoorara85/status/1740171358561325409;330154332;Yoorara85
1,74017E+18;Thu Dec 28 00:22:06 +0000 2023;0;Kartu Indonesia Pintar (KIP) Kuliah Tahun 2024: Info Lengkap Pendaftaran dan Jadwal Terbaru Link: https://t.co/HT9o1stsng https://t.co/HT9o1stsng;1,74017E+18;;;in;Singaraja - Bali;0;0;0;https://x.com/undikshabali/status/1740166196346192120;1,53476E+18;undikshabali
1,73949E+18;Wed Dec 27 23:33:20 +0000 2023;0;@collegemenfess saya kuliah jurusan pendidikan bahasa Jerman - kaku - ga asik - pusing sama gramatik Saya kuliah untuk mengajarkan bagaimana cara Hitler berpikir - STRONG - NaZi - pusing sama gramatik;1,74015E+18;;collegemenfess;in;;0;1;0;https://x.com/Haruruiki/status/1740153924387246414;1,68244E+18;Haruruiki
1,74003E+18;Wed Dec 27 22:32:08 +0000 2023;0;@sbyfess Pasti nder pendidikan itu berpengaruh ke struktur berpikir otomatis mempengaruhi cara berkomunikasi cara mengambil keputusan cara memandang hidup dan persoalan dan banyak lagi. Pendidikan yg dimaksud tuh ga cuma dibangku sekolah atau kuliah ya ta;1,74014E+18;;sbyfess;in;;0;0;0;https://x.com/Vivieasiksekali/status/1740138520172531799;1,50299E+18;Vivieasiksekali
1,7401E+18;Wed Dec 27 19:52:21 +0000 2023;0;alasan gw semangat dan rajin kuliah sejak maba sampai sekarang dulu gw bingung mau jadi apa akhirnya menetapkan untuk bercita-cita sbg pendidik daftar snmptn pendidikan matematika dan lulus yah artinya gerbang gw udah terbuka tinggal masuk dan dilewati https://t.co/YBasMt6oPH;1,7401E+18;https://pbs.twimg.com/media/GCYSMPvboAAameL.jpg;;in;;0;0;0;https://x.com/sgtngantuk/status/1740098309648482454;1,23845E+18;sgtngantuk
1,74009E+18;Wed Dec 27 19:16:47 +0000 2023;0;Judulnya sadar akan isu sosial tapi bawa2 kurangnya pendidikan idol padahal most of them juga ikut kuliah ato minimal homeschooling dan ikut Equivalency Examination;1,74009E+18;;;in;;0;0;0;https://x.com/makanwaffle/status/1740089360769597610;1,2396E+18;makanwaffle
1,74006E+18;Wed Dec 27 17:35:19 +0000 2023;0;Lihat case rohingnya tuh harus lihat dua sisi juga dong bang lu dapet pendidikan sampai kuliah lah mereka? Dari lahir hak dasar aja ga punya gitu masih salah lagi ‍;1,74006E+18;;;in;;0;0;0;https://x.com/agustinahoho/status/1740063827545489526;1188684084;agustinahoho
1,74005E+18;Wed Dec 27 16:57:44 +0000 2023;0;potret mahasiswa tingkat 2 melihat keluarga borjuis dengan gclass g63 amg 2021 nya yg menuju lokasi pengobatan alternatif (kami berpikir untuk berhenti kuliah &amp;;;;;;;;;;;
1,74005E+18;Wed Dec 27 16:52:34 +0000 2023;150;Um! Saya Kuliah Jurusan Pendidikan Geografi - Guru - ⁠Belajar Batu - ⁠Belajar Nama Kota/negara/bumi SAYAA GURU MBOLANG YANG MEMPELAJARI ILMU AVATAR DAN BISA MEMBUAT PETA ALAM SEMESTA - BADAS - ⁠PENERUS AANG - ⁠PENJELAJAH ALAM SEMESTA - ⁠BERMAIN-MAIN = BELAJAR;1,74005E+18;;;in;cra krim mfs? cek link‼️😠👉🏻;5;7;15;https://x.com/um_fess/status/1740053068191088927;7,40762E+17;um_fess
1,74005E+18;Wed Dec 27 16:51:46 +0000 2023;2;Baru kali ini ada orang yang ngatain punya pendidikan lebih bikin STRESS Wdyt mom? @ThelmaRungkat This is pentingnya Kuliah untuk membentuk pola pikir Yaudah sih gue juga ga peduli sama fandom lain EGP Yang penting ON RedGreen jaya️;1,74005E+18;;;in;;0;1;0;https://x.com/pacarOhmNonY/status/1740052865455120639;1,59212E+18;pacarOhmNonY
1,74005E+18;Wed Dec 27 16:34:47 +0000 2023;1;hanya 9% ilmu yang bisa di terapin dari pendidikan kuliah sisanya experience mentality Iq religi.;1,74005E+18;;;in;;0;0;0;https://x.com/Far_gel/status/1740048593141264624;1,32287E+18;Far_gel
1,74003E+18;Wed Dec 27 15:34:02 +0000 2023;1;@sbyfess Menurutku sawang sinawang nder. Ga setara pun blm tentu gagal ada juga kok yang mungkin belum berkesempatan rasain pendidikan tingkat lanjut tapi mindset dan karakternya lebih oke dr yg bisa kuliah dan tetep bisa bikin nyambung juga;1,74003E+18;;sbyfess;in;pokoknya Jatim;0;0;0;https://x.com/notmelati/status/1740033304378913254;8,21665E+17;notmelati
1,74002E+18;Wed Dec 27 14:48:26 +0000 2023;1;@undipmenfess Kalo mau daftar pns ngaruh buat syarat pendaftaran aja sih selebihnya kalo dah ketrima tergantung ilmu adaptasi kita gmn soalnya kerjaannya kadang gak sesuai sama background pendidikan jaman kuliah ;1,74002E+18;;undipmenfess;in;;0;0;0;https://x.com/himenina/status/1740021828524052818;62199491;himenina
1,73981E+18;Wed Dec 27 14:15:07 +0000 2023;0;@sbmptnfess aku baru Maba dan kuliah dijurusan pendidikan olahraga sejauh ini ga nyesel kuliah di jurusan ini malah aku seneng soalnya ini jurusan yg aku pgn walaupun melelahkan karena harus turun kelapangan tp jurusan ini memang seru pokoknya ga bosen de;1,74001E+18;;sbmptnfess;in;Zhanghao;0;0;0;https://x.com/biruuzha/status/1740013442919235841;1,54345E+18;biruuzha
1,74001E+18;Wed Dec 27 14:01:36 +0000 2023;0;Singkat cerita gue sering diskusi masalah kuliah maybe dulu gue masih naif yaaa masalah strata pendidikan dan ayah juga nyaranin kuliah but gue lebih milih jalur ini ayok kuliah bim gue tkt gak bisa jaga hafalan jwb gue ttp bisa . ;1,74001E+18;;sebutirAtom2;in;Jakarta Utara, DKI Jakarta;0;1;0;https://x.com/sebutirAtom2/status/1740010040902475832;1,67483E+18;sebutirAtom2
1,74E+18;Wed Dec 27 13:47:02 +0000 2023;0;@inisecret13 kebetulan ak anak teknologi pendidikan ka. bisa banget..langsung wa nomor dibi9;1,74001E+18;;inisecret13;in;;0;0;0;https://x.com/snjajokitugas/status/1740006374510383174;1,202E+18;snjajokitugas
1,73025E+18;Wed Dec 27 13:26:21 +0000 2023;0;@tanyakanrl Setuju sama bapaknya dan gw sbg (adik). Yg gw tanggap gw kuliah pas masa jaya orang tua dah abis tinggal sisanya (Masi Alhamdulillah banget). Kakk ini gak mikirin itu dia lulus pendidikan baru dapet kerjaan enak belum lama langsung ngebet nika;1,74E+18;;tanyakanrl;in;;0;0;0;https://x.com/tarduluuuu_/status/1740001171014811725;1,31987E+18;tarduluuuu_
1,74E+18;Wed Dec 27 13:19:40 +0000 2023;0;nyesel ga nyesel masih dikasih rezeki kuliah aja alhamdulilah bgt caper lu ngirim mf kyk gini buat apaan? bikin org pada pesimis anjr klo pendidikan jurusan pling disesali mah udh dri dulu bonyok gua kaga bakal ambil tu jurusan buktinya makmur bonyok gua jadi guru ;1,74E+18;;;in;unlab;0;0;0;https://x.com/citeah/status/1739999488167837729;1,51815E+18;citeah
1,73989E+18;Wed Dec 27 12:41:55 +0000 2023;0;@brishloner Pendidikan rendah dalam arti gk kuliah ya. Totalnya ada 87% an hampir 90% an Like i said. Siapapun pemenang di pemilih pendidikan rendah akan jadi juara pilpresnya https://t.co/QOgDXyPy4D;1,73999E+18;https://pbs.twimg.com/media/GCWvXY0a4AAw_Oj.png;brishloner;in;;0;1;0;https://x.com/irvineadvent27/status/1739989988438315025;9,53953E+17;irvineadvent27
1,73999E+18;Wed Dec 27 12:37:05 +0000 2023;28;Usai isi kuliah di Pasca PKUMI Pendidikan Kader Ulama Masjid Istiqlal. Hari ini. https://t.co/lGqGqpaG3P;1,73999E+18;https://pbs.twimg.com/media/GCWukGOb0AAJxw-.jpg;;in;Cirebon;0;0;4;https://x.com/Huseinmuh553/status/1739988771402387931;245218084;Huseinmuh553
1,73999E+18;Wed Dec 27 12:35:16 +0000 2023;0; yailah kuliah cuma ngopi dengan gaya ucap sesorang yang tidak tau arti memperjuangkan pendidikan. emg keliatanya cuma duduk merhatiin dosen persentasi terus pulang padahal tugas kmrn uda blm ya duh gapaham nnya siapa ya banyak tugas ruma tpi tugas kuliah juga banyak ;1,73999E+18;;;in;Yogyakarta, Indonesia;0;1;0;https://x.com/hensemraaaa/status/1739988314852323512;1,64769E+18;hensemraaaa
1,73997E+18;Wed Dec 27 11:36:27 +0000 2023;1;Nih mimin spill cara milih jurusan di SNBP 2024 source: @zhifaaaaaz #pendidikan #indonesia #sekolah #belajar #pendidikanindonesia #education #mahasiswa #pendidikankarakter #bimbel #guru #edukasi #kuliah #kampus #universitas https://t.co/TZVp9M6KnW;1,73997E+18;https://pbs.twimg.com/ext_tw_video_thumb/1739973463543250944/pu/img/wlHbfh0kF8xT3ZR-.jpg;;in;;0;0;0;https://x.com/didikpos/status/1739973513937903936;1,68006E+18;didikpos
1,73994E+18;Wed Dec 27 11:02:41 +0000 2023;0;@hel0madafcr kebetulan ak anak pendidikan teknologi ka. jadi bisa bamget. langsung wa nomor dibio ya;1,73997E+18;;hel0madafcr;in;;0;0;0;https://x.com/snjajokitugas/status/1739965016844251553;1,202E+18;snjajokitugas
1,73996E+18;Wed Dec 27 10:57:24 +0000 2023;3;Koneksi Antar Materi Topik 5 Mata Kuliah Filosofi Pendidikan #pendidikanpancasila #ppgprajabatan https://t.co/mZoLCtI1JJ;1,73996E+18;https://pbs.twimg.com/media/GCWXliCaEAAfryO.jpg;;in;Pekan Baru, Riau;0;0;0;https://x.com/zella_yentriii/status/1739963684905243014;2564542982;zella_yentriii
1,73996E+18;Wed Dec 27 10:53:38 +0000 2023;4; saya kuliah jurusan pendidikan ipa - jurusan apa itu? - nerd - lemah SAYA INGIN MENCERDASKAN ANAK BANGSA - visioner - patriotisme tinggi - AMIN;1,73996E+18;;;in;lima menit lagi belok kiri;1;0;0;https://x.com/sIeepinprinceee/status/1739962737940209705;1,37945E+18;sIeepinprinceee
1,73996E+18;Wed Dec 27 10:44:23 +0000 2023;0;Ntar tiba² ngomong menunda kuliah juga termasuk salah satu bentuk mereka nggak bisa mengenyam pendidikan dg semestinya ;1,73996E+18;;wonygeul;in;;0;0;0;https://x.com/wonygeul/status/1739960411049623712;1,47623E+18;wonygeul
1,73961E+18;Wed Dec 27 10:40:08 +0000 2023;0;@AslamSultanEmba @kegblgnunfaedh Orang pendidikan bisa ngetik begini? Rugi kuliah+ PPG;1,73996E+18;;AslamSultanEmba;in;Konoha selatan;0;0;0;https://x.com/Issmud2/status/1739959340352880752;1,25661E+18;Issmud2
1,73993E+18;Wed Dec 27 10:22:24 +0000 2023;0;@deulicyous @sbyfess bukan rahasia umum gaji guru kecil tapi kenapa lu kuliah pendidikan apa karena hanya cari tittle kampus;1,73995E+18;;deulicyous;in;;0;2;0;https://x.com/thehot_man/status/1739954877022036092;1,38073E+18;thehot_man
1,73995E+18;Wed Dec 27 10:22:22 +0000 2023;2; saya kuliah ilmu perpustakaan - remeh - g mnarik - cm jaga perpus SAYA DIAJARKAN UNTUK MENGANALISA KEBUTUHAN INFORMASI ANDA DAN MENGELOLA SUMBER-SUMBER PENGETAHUAN DI DUNIA - pro dlm menggali info - berjasa dalam dunia pendidikan - tahu segala genre jurnal bhkn yg blm di up;1,73995E+18;;;in;kasur;0;1;0;https://x.com/AdhiraReina/status/1739954869409390853;1,05237E+18;AdhiraReina
1,73995E+18;Wed Dec 27 10:04:55 +0000 2023;1;Demonstrasi Kontekstual Topik 5 Mata kuliah Filosofi Pendidikan Indonesia #ppgprajabatan #pendidikan https://t.co/Z2s3qHDsUF;1,73995E+18;https://pbs.twimg.com/ext_tw_video_thumb/1739946053615714304/pu/img/bOTNuqafh1jdBs95.jpg;;in;Pekan Baru, Riau;0;0;0;https://x.com/zella_yentriii/status/1739950478145040758;2564542982;zella_yentriii
1,73994E+18;Wed Dec 27 09:29:54 +0000 2023;15;@imanlagi Data katanya lagi acara Desak Anies ini untuk kalangan menengah ke atas yg terdidik. Tapi menurut survey engga begitu hasilnya. Pekerjaan seperti dokter pengusaha konsultan dan sejenisnya malah tertinggal jauh dari 02. Untuk pendidikan SMA dan K;1,73994E+18;https://pbs.twimg.com/media/GCWDuFwaQAAxnOz.jpg;Hirfandiyansa;in;;0;5;1;https://x.com/Hirfandiyansa/status/1739941666566594839;408518992;Hirfandiyansa
1,73994E+18;Wed Dec 27 09:12:37 +0000 2023;0;:dirumah aza neng gak liburan? ‍️: kagak ada kewajiban yg hrs dibayar setelah liburan bayar ukt boys 24 yuta! : kalok punya anak2 yg kuliah emang hrs prihatin yes! pendidikan semakin mahal apalagi di ptn yg berkualitas.;1,73994E+18;;;in;;0;0;0;https://x.com/inblue__/status/1739937315189850473;1,56493E+18;inblue__
1,73993E+18;Wed Dec 27 08:44:36 +0000 2023;0;Kadang bingung mau pendidikan Indonesia maju tp yg masuk atau kuliah guru lebih banyak terpaksa . Sekalinya tidak terpaksa gaji yg didapatkan tidak sepadan dgn beban kerjanya. Kalau kyk gini kapan mau benernya?;1,73993E+18;;;in;;0;0;0;https://x.com/syarifaks/status/1739930268025471337;1714549616;syarifaks
